U,U_xi_plus,U_xi_minus
0.010761236403475434,0.010761547972136793,-0.010761547972136793
0.010886250780260032,0.0108865733346023,-0.0108865733346023
0.01101126515704463,0.011011598952327626,-0.011011598952327626
0.011136279533829228,0.011136624828245371,-0.011136624828245371
0.011261293910613826,0.011261650965288183,-0.011261650965288183
0.011386308287398424,0.01138667736638875,-0.01138667736638875
0.011511322664183022,0.011511704034479806,-0.011511704034479806
0.01163633704096762,0.011636730972494135,-0.011636730972494135
0.011761351417752218,0.011761758183364559,-0.011761758183364559
0.011886365794536816,0.01188678567002395,-0.01188678567002395
0.012011380171321414,0.012011813435405229,-0.012011813435405229
0.012136394548106014,0.01213684148244136,-0.01213684148244136
0.012261408924890612,0.012261869814065358,-0.012261869814065358
0.01238642330167521,0.012386898433210282,-0.012386898433210282
0.012511437678459808,0.012511927342809244,-0.012511927342809244
0.012636452055244406,0.012636956545795405,-0.012636956545795405
0.012761466432029004,0.012761986045101972,-0.012761986045101972
0.012886480808813602,0.012887015843662206,-0.012887015843662206
0.0130114951855982,0.013012045944409417,-0.013012045944409417
0.013136509562382798,0.013137076350276966,-0.013137076350276966
0.013261523939167396,0.013262107064198265,-0.013262107064198265
0.013386538315951994,0.013387138089106783,-0.013387138089106783
0.013511552692736592,0.013512169427936033,-0.013512169427936033
0.01363656706952119,0.013637201083619592,-0.013637201083619592
0.013761581446305788,0.013762233059091078,-0.013762233059091078
0.013886595823090386,0.013887265357284174,-0.013887265357284174
0.014011610199874984,0.014012297981132613,-0.014012297981132613
0.014136624576659582,0.014137330933570185,-0.014137330933570185
0.01426163895344418,0.014262364217530731,-0.014262364217530731
0.014386653330228778,0.014387397835948156,-0.014387397835948156
0.014511667707013376,0.014512431791756415,-0.014512431791756415
0.014636682083797974,0.01463746608788952,-0.01463746608788952
0.014761696460582573,0.01476250072728155,-0.01476250072728155
0.014886710837367171,0.014887535712866629,-0.014887535712866629
0.01501172521415177,0.015012571047578948,-0.015012571047578948
0.015136739590936367,0.015137606734352754,-0.015137606734352754
0.015261753967720965,0.015262642776122357,-0.015262642776122357
0.015386768344505563,0.015387679175822124,-0.015387679175822124
0.015511782721290161,0.01551271593638648,-0.01551271593638648
0.015636797098074758,0.01563775306074992,-0.01563775306074992
0.015761811474859357,0.01576279055184699,-0.01576279055184699
0.015886825851643954,0.015887828412612312,-0.015887828412612312
0.016011840228428553,0.01601286664598055,-0.01601286664598055
0.016136854605213153,0.016137905254886457,-0.016137905254886457
0.01626186898199775,0.016262944242264824,-0.016262944242264824
0.01638688335878235,0.01638798361105052,-0.01638798361105052
0.016511897735566945,0.01651302336417848,-0.01651302336417848
0.016636912112351545,0.016638063504583703,-0.016638063504583703
0.01676192648913614,0.016763104035201242,-0.016763104035201242
0.01688694086592074,0.01688814495896624,-0.01688814495896624
0.017011955242705337,0.017013186278813874,-0.017013186278813874
0.017136969619489937,0.01713822799767942,-0.01713822799767942
0.017261983996274533,0.0172632701184982,-0.0172632701184982
0.017386998373059133,0.017388312644205622,-0.017388312644205622
0.01751201274984373,0.01751335557773714,-0.01751335557773714
0.01763702712662833,0.017638398922028297,-0.017638398922028297
0.017762041503412925,0.017763442680014695,-0.017763442680014695
0.017887055880197525,0.017888486854632013,-0.017888486854632013
0.01801207025698212,0.018013531448815987,-0.018013531448815987
0.01813708463376672,0.018138576465502453,-0.018138576465502453
0.018262099010551317,0.01826362190762728,-0.01826362190762728
0.018387113387335917,0.018388667778126443,-0.018388667778126443
0.018512127764120513,0.018513714079935965,-0.018513714079935965
0.018637142140905113,0.018638760815991955,-0.018638760815991955
0.018762156517689713,0.018763807989230604,-0.018763807989230604
0.01888717089447431,0.018888855602588146,-0.018888855602588146
0.01901218527125891,0.019013903659000925,-0.019013903659000925
0.019137199648043505,0.019138952161405338,-0.019138952161405338
0.019262214024828105,0.01926400111273787,-0.01926400111273787
0.0193872284016127,0.01938905051593507,-0.01938905051593507
0.0195122427783973,0.019514100373933578,-0.019514100373933578
0.019637257155181897,0.019639150689670096,-0.019639150689670096
0.019762271531966497,0.019764201466081415,-0.019764201466081415
0.019887285908751093,0.019889252706104393,-0.019889252706104393
0.020012300285535693,0.020014304412675984,-0.020014304412675984
0.02013731466232029,0.020139356588733198,-0.020139356588733198
0.02026232903910489,0.02026440923721315,-0.02026440923721315
0.020387343415889485,0.020389462361053014,-0.020389462361053014
0.020512357792674085,0.020514515963190056,-0.020514515963190056
0.02063737216945868,0.020639570046561615,-0.020639570046561615
0.02076238654624328,0.020764624614105123,-0.020764624614105123
0.020887400923027877,0.02088967966875808,-0.02088967966875808
0.021012415299812476,0.021014735213458088,-0.021014735213458088
0.021137429676597073,0.021139791251142806,-0.021139791251142806
0.021262444053381672,0.02126484778475,-0.02126484778475
0.021387458430166272,0.02138990481721751,-0.02138990481721751
0.02151247280695087,0.021514962351483254,-0.021514962351483254
0.021637487183735468,0.02164002039048525,-0.02164002039048525
0.021762501560520064,0.02176507893716159,-0.02176507893716159
0.021887515937304664,0.021890137994450463,-0.021890137994450463
0.02201253031408926,0.022015197565290127,-0.022015197565290127
0.02213754469087386,0.02214025765261895,-0.02214025765261895
0.022262559067658456,0.022265318259375357,-0.022265318259375357
0.022387573444443056,0.0223903793884979,-0.0223903793884979
0.022512587821227652,0.022515441042925185,-0.022515441042925185
0.022637602198012252,0.022640503225595927,-0.022640503225595927
0.02276261657479685,0.02276556593944892,-0.02276556593944892
0.022887630951581448,0.02289062918742306,-0.02289062918742306
0.023012645328366044,0.023015692972457317,-0.023015692972457317
0.023137659705150644,0.02314075729749077,-0.02314075729749077
0.02326267408193524,0.023265822165462573,-0.023265822165462573
0.02338768845871984,0.023390887579311986,-0.023390887579311986
0.023512702835504436,0.02351595354197835,-0.02351595354197835
0.023637717212289036,0.02364102005640111,-0.02364102005640111
0.023762731589073632,0.023766087125519798,-0.023766087125519798
0.023887745965858232,0.02389115475227404,-0.02389115475227404
0.02401276034264283,0.024016222939603555,-0.024016222939603555
0.024137774719427428,0.024141291690448163,-0.024141291690448163
0.024262789096212028,0.02426636100774778,-0.02426636100774778
0.024387803472996624,0.0243914308944424,-0.0243914308944424
0.024512817849781224,0.024516501353472147,-0.024516501353472147
0.02463783222656582,0.024641572387777207,-0.024641572387777207
0.02476284660335042,0.02476664400029789,-0.02476664400029789
0.024887860980135016,0.02489171619397459,-0.02489171619397459
0.025012875356919616,0.025016788971747805,-0.025016788971747805
0.025137889733704212,0.025141862336558126,-0.025141862336558126
0.025262904110488812,0.025266936291346253,-0.025266936291346253
0.025387918487273408,0.025392010839052976,-0.025392010839052976
0.025512932864058008,0.0255170859826192,-0.0255170859826192
0.025637947240842604,0.025642161724985908,-0.025642161724985908
0.025762961617627204,0.02576723806909421,-0.02576723806909421
0.0258879759944118,0.025892315017885296,-0.025892315017885296
0.0260129903711964,0.02601739257430048,-0.02601739257430048
0.026138004747980996,0.02614247074128116,-0.02614247074128116
0.026263019124765596,0.026267549521768845,-0.026267549521768845
0.026388033501550192,0.02639262891870515,-0.02639262891870515
0.02651304787833479,0.026517708935031803,-0.026517708935031803
0.026638062255119388,0.026642789573690612,-0.026642789573690612
0.026763076631903988,0.026767870837623515,-0.026767870837623515
0.026888091008688587,0.026892952729772546,-0.026892952729772546
0.027013105385473184,0.027018035253079845,-0.027018035253079845
0.027138119762257783,0.02714311841048766,-0.02714311841048766
0.02726313413904238,0.027268202204938342,-0.027268202204938342
0.02738814851582698,0.02739328663937437,-0.02739328663937437
0.027513162892611576,0.0275183717167383,-0.0275183717167383
0.027638177269396175,0.027643457439972825,-0.027643457439972825
0.02776319164618077,0.027768543812020735,-0.027768543812020735
0.02788820602296537,0.027893630835824926,-0.027893630835824926
0.028013220399749968,0.028018718514328418,-0.028018718514328418
0.028138234776534567,0.02814380685047433,-0.02814380685047433
0.028263249153319164,0.028268895847205894,-0.028268895847205894
0.028388263530103763,0.028393985507466468,-0.028393985507466468
0.02851327790688836,0.028519075834199496,-0.028519075834199496
0.02863829228367296,0.028644166830348563,-0.028644166830348563
0.028763306660457556,0.02876925849885735,-0.02876925849885735
0.028888321037242155,0.028894350842669662,-0.028894350842669662
0.02901333541402675,0.029019443864729405,-0.029019443864729405
0.02913834979081135,0.02914453756798062,-0.02914453756798062
0.029263364167595948,0.029269631955367442,-0.029269631955367442
0.029388378544380547,0.029394727029834145,-0.029394727029834145
0.029513392921165147,0.0295198227943251,-0.0295198227943251
0.029638407297949743,0.0296449192517848,-0.0296449192517848
0.029763421674734343,0.029770016405157865,-0.029770016405157865
0.02988843605151894,0.02989511425738902,-0.02989511425738902
0.03001345042830354,0.030020212811423124,-0.030020212811423124
0.030138464805088135,0.030145312070205137,-0.030145312070205137
0.030263479181872735,0.030270412036680152,-0.030270412036680152
0.03038849355865733,0.030395512713793378,-0.030395512713793378
0.03051350793544193,0.030520614104490144,-0.030520614104490144
0.030638522312226527,0.030645716211715898,-0.030645716211715898
0.030763536689011127,0.03077081903841622,-0.03077081903841622
0.030888551065795723,0.030895922587536793,-0.030895922587536793
0.031013565442580323,0.031021026862023446,-0.031021026862023446
0.03113857981936492,0.03114613186482211,-0.03114613186482211
0.03126359419614952,0.03127123759887886,-0.03127123759887886
0.03138860857293412,0.03139634406713988,-0.03139634406713988
0.03151362294971872,0.03152145127255146,-0.03152145127255146
0.031638637326503315,0.03164655921806007,-0.03164655921806007
0.03176365170328791,0.031771667906612254,-0.031771667906612254
0.031888666080072514,0.031896777341154724,-0.031896777341154724
0.03201368045685711,0.03202188752463427,-0.03202188752463427
0.03213869483364171,0.03214699845999785,-0.03214699845999785
0.03226370921042631,0.03227211015019254,-0.03227211015019254
0.032388723587210906,0.03239722259816552,-0.03239722259816552
0.0325137379639955,0.03252233580686413,-0.03252233580686413
0.0326387523407801,0.03264744977923584,-0.03264744977923584
0.0327637667175647,0.032772564518228214,-0.032772564518228214
0.0328887810943493,0.032897680026788986,-0.032897680026788986
0.033013795471133894,0.033022796307866,-0.033022796307866
0.03313880984791849,0.033147913364407214,-0.033147913364407214
0.033263824224703094,0.03327303119936078,-0.03327303119936078
0.03338883860148769,0.03339814981567491,-0.03339814981567491
0.033513852978272286,0.03352326921629799,-0.03352326921629799
0.03363886735505688,0.03364838940417852,-0.03364838940417852
0.033763881731841486,0.03377351038226517,-0.03377351038226517
0.03388889610862608,0.03389863215350668,-0.03389863215350668
0.03401391048541068,0.03402375472085198,-0.03402375472085198
0.034138924862195275,0.034148878087250124,-0.034148878087250124
0.03426393923897988,0.03427400225565029,-0.03427400225565029
0.034388953615764474,0.034399127229001784,-0.034399127229001784
0.03451396799254907,0.03452425301025408,-0.03452425301025408
0.03463898236933367,0.034649379602356756,-0.034649379602356756
0.03476399674611827,0.034774507008259556,-0.034774507008259556
0.034889011122902866,0.034899635230912336,-0.034899635230912336
0.03501402549968746,0.03502476427326511,-0.03502476427326511
0.035139039876472065,0.03514989413826804,-0.03514989413826804
0.03526405425325666,0.03527502482887138,-0.03527502482887138
0.03538906863004126,0.03540015634802559,-0.03540015634802559
0.035514083006825854,0.035525288698681205,-0.035525288698681205
0.03563909738361046,0.03565042188378897,-0.03565042188378897
0.035764111760395054,0.03577555590629971,-0.03577555590629971
0.03588912613717965,0.035900690769164426,-0.035900690769164426
0.036014140513964246,0.036025826475334255,-0.036025826475334255
0.03613915489074885,0.03615096302776048,-0.03615096302776048
0.036264169267533446,0.036276100429394526,-0.036276100429394526
0.03638918364431804,0.03640123868318794,-0.03640123868318794
0.03651419802110264,0.03652637779209245,-0.03652637779209245
0.03663921239788724,0.03665151775905993,-0.03665151775905993
0.03676422677467184,0.03677665858704235,-0.03677665858704235
0.036889241151456434,0.036901800278991884,-0.036901800278991884
0.03701425552824103,0.03702694283786082,-0.03702694283786082
0.03713926990502563,0.03715208626660161,-0.03715208626660161
0.03726428428181023,0.037277230568166835,-0.037277230568166835
0.037389298658594826,0.03740237574550923,-0.03740237574550923
0.03751431303537943,0.03752752180158171,-0.03752752180158171
0.037639327412164025,0.03765266873933729,-0.03765266873933729
0.03776434178894862,0.03777781656172917,-0.03777781656172917
0.03788935616573322,0.03790296527171068,-0.03790296527171068
0.03801437054251782,0.03802811487223532,-0.03802811487223532
0.03813938491930242,0.038153265366256725,-0.038153265366256725
0.038264399296087014,0.03827841675672869,-0.03827841675672869
0.03838941367287161,0.038403569046605156,-0.038403569046605156
0.03851442804965621,0.038528722238840234,-0.038528722238840234
0.03863944242644081,0.03865387633638816,-0.03865387633638816
0.038764456803225406,0.03877903134220335,-0.03877903134220335
0.03888947118001,0.03890418725924036,-0.03890418725924036
0.039014485556794605,0.039029344090453916,-0.039029344090453916
0.0391394999335792,0.039154501838798865,-0.039154501838798865
0.0392645143103638,0.03927966050723025,-0.03927966050723025
0.039389528687148394,0.03940482009870326,-0.03940482009870326
0.039514543063933,0.03952998061617324,-0.03952998061617324
0.03963955744071759,0.03965514206259566,-0.03965514206259566
0.03976457181750219,0.03978030444092619,-0.03978030444092619
0.039889586194286786,0.03990546775412065,-0.03990546775412065
0.04001460057107139,0.04003063200513501,-0.04003063200513501
0.040139614947855985,0.0401557971969254,-0.0401557971969254
0.04026462932464058,0.04028096333244811,-0.04028096333244811
0.040389643701425185,0.040406130414659604,-0.040406130414659604
0.04051465807820978,0.040531298446516484,-0.040531298446516484
0.04063967245499438,0.04065646743097553,-0.04065646743097553
0.04076468683177897,0.040781637370993676,-0.040781637370993676
0.04088970120856358,0.04090680826952804,-0.04090680826952804
0.04101471558534817,0.04103198012953587,-0.04103198012953587
0.04113972996213277,0.04115715295397459,-0.04115715295397459
0.041264744338917365,0.0412823267458018,-0.0412823267458018
0.04138975871570197,0.041407501507975265,-0.041407501507975265
0.041514773092486565,0.04153267724345288,-0.04153267724345288
0.04163978746927116,0.041657853955192746,-0.041657853955192746
0.04176480184605576,0.041783031646153115,-0.041783031646153115
0.04188981622284036,0.04190821031929242,-0.04190821031929242
0.04201483059962496,0.04203338997756922,-0.04203338997756922
0.04213984497640955,0.042158570623942286,-0.042158570623942286
0.04226485935319415,0.04228375226137054,-0.04228375226137054
0.04238987372997875,0.04240893489281307,-0.04240893489281307
0.04251488810676335,0.04253411852122913,-0.04253411852122913
0.042639902483547945,0.04265930314957816,-0.04265930314957816
0.04276491686033255,0.04278448878081976,-0.04278448878081976
0.042889931237117145,0.04290967541791369,-0.04290967541791369
0.04301494561390174,0.04303486306381989,-0.04303486306381989
0.04313995999068634,0.0431600517214985,-0.0431600517214985
0.04326497436747094,0.043285241393909775,-0.043285241393909775
0.04338998874425554,0.04341043208401419,-0.04341043208401419
0.04351500312104013,0.043535623794772375,-0.043535623794772375
0.04364001749782473,0.04366081652914512,-0.04366081652914512
0.04376503187460933,0.043786010290093436,-0.043786010290093436
0.04389004625139393,0.04391120508057845,-0.04391120508057845
0.044015060628178525,0.0440364009035615,-0.0440364009035615
0.04414007500496312,0.04416159776200409,-0.04416159776200409
0.044265089381747724,0.044286795658867915,-0.044286795658867915
0.04439010375853232,0.04441199459711482,-0.04441199459711482
0.04451511813531692,0.04453719457970683,-0.04453719457970683
0.04464013251210151,0.04466239560960619,-0.04466239560960619
0.044765146888886116,0.04478759768977528,-0.04478759768977528
0.04489016126567071,0.044912800823176655,-0.044912800823176655
0.04501517564245531,0.04503800501277307,-0.04503800501277307
0.045140190019239905,0.045163210261527476,-0.045163210261527476
0.04526520439602451,0.04528841657240297,-0.04528841657240297
0.045390218772809104,0.04541362394836284,-0.04541362394836284
0.0455152331495937,0.045538832392370554,-0.045538832392370554
0.045640247526378304,0.04566404190738979,-0.04566404190738979
0.0457652619031629,0.04578925249638436,-0.04578925249638436
0.045890276279947496,0.0459144641623183,-0.0459144641623183
0.04601529065673209,0.0460396769081558,-0.0460396769081558
0.046140305033516696,0.04616489073686128,-0.04616489073686128
0.04626531941030129,0.04629010565139927,-0.04629010565139927
0.04639033378708589,0.04641532165473455,-0.04641532165473455
0.046515348163870485,0.04654053874983206,-0.04654053874983206
0.04664036254065509,0.04666575693965693,-0.04666575693965693
0.046765376917439684,0.046790976227174465,-0.046790976227174465
0.04689039129422428,0.046916196615350174,-0.046916196615350174
0.04701540567100888,0.047041418107149756,-0.047041418107149756
0.04714042004779348,0.047166640705539074,-0.047166640705539074
0.047265434424578076,0.04729186441348421,-0.04729186441348421
0.04739044880136267,0.0474170892339514,-0.0474170892339514
0.04751546317814727,0.047542315169907104,-0.047542315169907104
0.04764047755493187,0.04766754222431795,-0.04766754222431795
0.04776549193171647,0.047792770400150765,-0.047792770400150765
0.047890506308501064,0.04791799970037257,-0.04791799970037257
0.04801552068528566,0.04804323012795056,-0.04804323012795056
0.048140535062070264,0.04816846168585217,-0.04816846168585217
0.04826554943885486,0.04829369437704495,-0.04829369437704495
0.048390563815639456,0.048418928204496704,-0.048418928204496704
0.04851557819242406,0.04854416317117542,-0.04854416317117542
0.048640592569208656,0.04866939928004927,-0.04866939928004927
0.04876560694599325,0.04879463653408662,-0.04879463653408662
0.04889062132277785,0.048919874936256026,-0.048919874936256026
0.04901563569956245,0.04904511448952626,-0.04904511448952626
0.04914065007634705,0.04917035519686627,-0.04917035519686627
0.049265664453131644,0.049295597061245214,-0.049295597061245214
0.04939067882991624,0.049420840085632446,-0.049420840085632446
0.04951569320670084,0.04954608427299751,-0.04954608427299751
0.04964070758348544,0.04967132962631015,-0.04967132962631015
0.049765721960270036,0.04979657614854031,-0.04979657614854031
0.04989073633705463,0.04992182384265814,-0.04992182384265814
0.050015750713839235,0.05004707271163399,-0.05004707271163399
0.05014076509062383,0.050172322758438394,-0.050172322758438394
0.05026577946740843,0.05029757398604209,-0.05029757398604209
0.050390793844193024,0.05042282639741605,-0.05042282639741605
0.05051580822097763,0.0505480799955314,-0.0505480799955314
0.050640822597762224,0.05067333478335951,-0.05067333478335951
0.05076583697454682,0.050798590763871915,-0.050798590763871915
0.05089085135133142,0.050923847940040394,-0.050923847940040394
0.05101586572811602,0.05104910631483688,-0.05104910631483688
0.051140880104900616,0.05117436589123357,-0.05117436589123357
0.05126589448168521,0.051299626672202815,-0.051299626672202815
0.051390908858469815,0.0514248886607172,-0.0514248886607172
0.05151592323525441,0.05155015185974951,-0.05155015185974951
0.05164093761203901,0.05167541627227272,-0.05167541627227272
0.051765951988823604,0.05180068190126004,-0.05180068190126004
0.05189096636560821,0.05192594874968488,-0.05192594874968488
0.0520159807423928,0.05205121682052083,-0.05205121682052083
0.0521409951191774,0.05217648611674173,-0.05217648611674173
0.052266009495961996,0.0523017566413216,-0.0523017566413216
0.0523910238727466,0.05242702839723468,-0.05242702839723468
0.052516038249531195,0.052552301387455425,-0.052552301387455425
0.05264105262631579,0.052677575614958484,-0.052677575614958484
0.05276606700310039,0.05280285108271873,-0.05280285108271873
0.05289108137988499,0.052928127793711276,-0.052928127793711276
0.05301609575666959,0.05305340575091138,-0.05305340575091138
0.053141110133454184,0.05317868495729455,-0.05317868495729455
0.05326612451023878,0.05330396541583653,-0.05330396541583653
0.05339113888702338,0.05342924712951324,-0.05342924712951324
0.05351615326380798,0.05355453010130083,-0.05355453010130083
0.053641167640592576,0.05367981433417567,-0.05367981433417567
0.05376618201737718,0.053805099831114346,-0.053805099831114346
0.053891196394161775,0.05393038659509363,-0.05393038659509363
0.05401621077094637,0.05405567462909055,-0.05405567462909055
0.05414122514773097,0.05418096393608233,-0.05418096393608233
0.05426623952451557,0.05430625451904642,-0.05430625451904642
0.05439125390130017,0.054431546380960476,-0.054431546380960476
0.05451626827808476,0.05455683952480238,-0.05455683952480238
0.05464128265486936,0.05468213395355023,-0.05468213395355023
0.05476629703165396,0.05480742967018237,-0.05480742967018237
0.05489131140843856,0.05493272667767731,-0.05493272667767731
0.055016325785223155,0.055058024979013825,-0.055058024979013825
0.05514134016200775,0.055183324577170886,-0.055183324577170886
0.055266354538792355,0.05530862547512772,-0.05530862547512772
0.05539136891557695,0.05543392767586373,-0.05543392767586373
0.05551638329236155,0.055559231182358566,-0.055559231182358566
0.05564139766914614,0.055684535997592106,-0.055684535997592106
0.05576641204593075,0.05580984212454445,-0.05580984212454445
0.05589142642271534,0.05593514956619589,-0.05593514956619589
0.05601644079949994,0.056060458325526995,-0.056060458325526995
0.05614145517628454,0.056185768405518526,-0.056185768405518526
0.05626646955306914,0.05631107980915147,-0.05631107980915147
0.056391483929853735,0.056436392539407056,-0.056436392539407056
0.05651649830663833,0.05656170659926672,-0.05656170659926672
0.056641512683422934,0.056687021991712154,-0.056687021991712154
0.05676652706020753,0.05681233871972524,-0.05681233871972524
0.05689154143699213,0.056937656786288114,-0.056937656786288114
0.05701655581377672,0.05706297619438314,-0.05706297619438314
0.057141570190561326,0.05718829694699291,-0.05718829694699291
0.05726658456734592,0.05731361904710022,-0.05731361904710022
0.05739159894413052,0.05743894249768814,-0.05743894249768814
0.057516613320915115,0.057564267301739934,-0.057564267301739934
0.05764162769769972,0.05768959346223913,-0.05768959346223913
0.057766642074484315,0.057814920982169456,-0.057814920982169456
0.05789165645126891,0.05794024986451488,-0.05794024986451488
0.05801667082805351,0.058065580112259624,-0.058065580112259624
0.05814168520483811,0.05819091172838813,-0.05819091172838813
0.058266699581622707,0.05831624471588506,-0.05831624471588506
0.0583917139584073,0.058441579077735326,-0.058441579077735326
0.0585167283351919,0.05856691481692408,-0.05856691481692408
0.0586417427119765,0.05869225193643671,-0.05869225193643671
0.0587667570887611,0.0588175904392588,-0.0588175904392588
0.058891771465545695,0.05894293032837623,-0.05894293032837623
0.0590167858423303,0.05906827160677509,-0.05906827160677509
0.059141800219114894,0.05919361427744168,-0.05919361427744168
0.05926681459589949,0.05931895834336259,-0.05931895834336259
0.05939182897268409,0.05944430380752462,-0.05944430380752462
0.05951684334946869,0.059569650672914816,-0.059569650672914816
0.059641857726253286,0.05969499894252044,-0.05969499894252044
0.05976687210303788,0.05982034861932904,-0.05982034861932904
0.05989188647982248,0.05994569970632837,-0.05994569970632837
0.06001690085660708,0.06007105220650644,-0.06007105220650644
0.06014191523339168,0.06019640612285148,-0.06019640612285148
0.060266929610176274,0.06032176145835199,-0.06032176145835199
0.06039194398696087,0.0604471182159967,-0.0604471182159967
0.060516958363745474,0.0605724763987746,-0.0605724763987746
0.06064197274053007,0.060697836009674884,-0.060697836009674884
0.060766987117314666,0.060823197051687025,-0.060823197051687025
0.06089200149409926,0.06094855952780074,-0.06094855952780074
0.061017015870883866,0.061073923441005984,-0.061073923441005984
0.06114203024766846,0.061199288794292935,-0.061199288794292935
0.06126704462445306,0.06132465559065206,-0.06132465559065206
0.06139205900123766,0.06145002383307405,-0.06145002383307405
0.06151707337802226,0.061575393524549826,-0.061575393524549826
0.061642087754806854,0.06170076466807059,-0.06170076466807059
0.06176710213159145,0.06182613726662779,-0.06182613726662779
0.061892116508376054,0.0619515113232131,-0.0619515113232131
